,L2,H1,H2,Energy
0,0.23516838115192665,2.7044367732075885,5.791354214171706,3.9530172880135006
1,0.1639337724915127,2.6495766409179557,8.305691480652854,6.178191932080823
2,0.1159219420569388,2.8000032886880377,15.813685083123104,13.287595964738834
3,0.08210769991762605,3.1699255858203332,37.57975433601449,34.54809595208091
4,0.05813452185159602,3.771660698965535,99.3363693221691,95.6368329196754
0,0.25390092434439165,2.325537451189,8.81342228304942,2.1708533794965605
1,0.1716824952568715,2.3288654945682183,11.637225147751822,2.349445484970456
2,0.11754676630139166,2.6161309948743883,17.237327514010282,2.894946808455318
3,0.08241827963556289,3.102284767548825,37.817384799922074,4.601192813542853
4,0.05819382576147856,3.749479843345279,99.35854192456245,10.248732603795949
0,0.2550764802413189,2.303094352090359,10.556856564140437,2.0496803805662913
1,0.1771674434026002,2.224574452627702,19.939917563119394,2.055056884754366
2,0.12334625861076114,2.283204536133058,39.86351856460046,2.192308322118357
3,0.08699778954501172,2.5594908246047448,79.93723709424867,2.5907437870611267
4,0.060748963110524634,3.1251841769408797,150.2969602306368,3.399517075474606
0,0.25500099946501636,2.303044242414049,10.586343408987021,2.0480599937585504
1,0.17694663078242995,2.225205387808912,20.277893369569234,2.0483383107482602
2,0.12274817398276962,2.285162190701693,42.61503962808887,2.162790068110306
3,0.08631982727013492,2.5419126684939375,98.36573499189909,2.4574617813496618
4,0.06094687995636626,2.9503905259082823,243.50778603117163,2.899440022429189
0,0.25500022335110933,2.3030437783826057,10.586640709168925,2.048043722552287
1,0.17694423080247418,2.2252130949705364,20.281415789834938,2.048269660026453
2,0.12274018699554601,2.285209951615645,42.647069565043935,2.162473531327776
3,0.08629972994496792,2.5420454803950143,98.65803354427456,2.4557645599049343
4,0.06089634787314079,2.950757376911082,246.3525918949199,2.8899635312028935
0,0.25500021558781305,2.303043773746043,10.586643682416693,2.048043559833439
1,0.17694420678271072,2.2252131721912543,20.281451029039637,2.0482689733671595
2,0.12274010688810362,2.285210432775952,42.64739040785582,2.162470363555546
3,0.08629952655158754,2.5420468725722234,98.66097566499654,2.4557475341272856
4,0.060895817772538934,2.9507623552258058,246.38177041254474,2.8898675627366908
