,L2,H1,H2,Energy
0,0.23555462548979525,1.2006828932497717,4.287502584493651,3.234181253343778
1,0.16395409759527269,1.3213011963531998,6.977409624987629,5.7733019030250645
2,0.11592345896356121,1.665400410097663,14.679073316420368,13.105592750228945
3,0.08210785397133931,2.2357655990030105,36.64559442612866,34.477159998973555
4,0.058134533435493935,3.086310554899073,98.65101919021701,95.61267377586603
0,0.2623096861140381,1.4974572233546812,7.570984936933258,1.376396319243733
1,0.17276308889186556,1.3384524643272124,10.48705817100818,1.4818237357277027
2,0.11768098534640022,1.5786345444927175,16.17902729864321,2.06545394229375
3,0.08243319105845746,2.1893240511294056,36.90228965885075,4.060651291243678
4,0.0581949775441954,3.068962729453281,98.6779064166962,10.023742992806609
0,0.26547351208920195,1.6568878941241847,9.30933452174326,1.3935171245710074
1,0.17967882776521304,1.6460895575635974,18.234144416329805,1.4757631194970193
2,0.1246487133800259,1.7660452536593467,37.91948729926047,1.6807408305909
3,0.08739399891452063,2.049480972507341,78.0919284008674,2.104288638241466
4,0.06081960118218842,2.669282443613423,149.21260701690426,2.991917946408912
0,0.26542263612720957,1.6592525960044264,9.34063117890665,1.3938511257046993
1,0.17947645571812332,1.6557582474643189,18.521756166943067,1.476378132636479
2,0.12419739402351504,1.7981243553674982,40.33217533053062,1.6743704324309054
3,0.08690186423852748,2.1192771084924598,95.27884488992407,2.0345092377586917
4,0.061158793785321075,2.6736991333465845,239.15033409864688,2.623220963761801
0,0.26542210740202327,1.659276393285625,9.34094725600306,1.3938544975558809
1,0.1794742196107138,1.655857804916447,18.52474566231749,1.4763845490095007
2,0.12419101923450201,1.7984901327676805,40.359992613475015,1.6743035541599747
3,0.0868846092000669,2.1204967110219006,95.54727985200877,2.033633562447841
4,0.06111303264591284,2.6773893747387563,241.83722845109085,2.616385650564721
0,0.26542210205932437,1.6592766336775606,9.340950449019374,1.3938545337349604
1,0.17947419700129416,1.655858810851003,18.5247758712826,1.4763846234867763
2,0.12419095461736357,1.7984938329082147,40.36027404360357,1.674302922697717
3,0.08688443437304862,2.1205090001174693,95.54998119241733,2.0336247803628402
4,0.06111255135497217,2.6774279019332496,241.86477075559952,2.616316443920734
