,L2,H1,H2,Energy
0,0.017321292640719327,0.07553543050493611,0.61271682321217,0.5403265073251149
1,0.0054906985571313086,0.031400109304534164,0.401342089458604,0.370848171420046
2,0.001739633662066806,0.011825083078606174,0.2547773273724707,0.24316148810483784
3,0.0005600150407551496,0.004227845182306071,0.16045708718885845,0.15627229132475526
4,0.0001862769616278197,0.00149416971880383,0.10104132315815054,0.09955574489370822
5,6.480840524052544e-05,0.000529672793289914,0.06366740910784517,0.06313944762052949
0,0.0037720301164034424,0.03748669159407276,0.5349130359982285,0.033714661844620894
1,0.0006095134070840284,0.011711490174427599,0.3439055974478987,0.011101977264340299
2,9.986634742015423e-05,0.003719958417062179,0.22062976016362015,0.003620092719485412
3,1.6435350932564506e-05,0.0011811669779288369,0.14082772801041057,0.0011647324641485635
4,2.719064383794921e-06,0.00037436163404196496,0.08952028656852536,0.00037164363882854367
5,4.5459114916098087e-07,0.00011845073182750501,0.056738378622897614,0.00011799749911166335
