,L2,H1,H2,Energy
0,0.18658454214422826,0.8383971028147897,3.2533016723129955,2.501324388005528
1,0.1757465594866941,1.099901879312596,6.352845428459718,5.333617813987882
2,0.16964386472426074,1.3426495552362239,12.19708293723706,10.917630988189128
3,0.16527121111750012,1.5626246753815785,23.533936325912904,22.015701949946187
4,0.15885272650253257,1.761917385032542,45.88691502448067,44.154107770180694
0,0.2361475396954991,1.2932354857396453,7.0094591634507,1.2017433407379783
1,0.20157530658339937,1.1368339302428325,10.118486195115004,1.2966917394663124
2,0.18210469416641573,1.234682383481809,13.988530869593497,1.653640318845506
3,0.1755935350875685,1.5127924444189589,23.91784690286683,2.609207844533894
4,0.16340368857981105,1.7434502322159364,45.933633619883516,4.693002254251898
0,0.2377009109538176,1.4874705961406816,8.803071720483873,1.2519089695313803
1,0.22246891611600578,1.5473598406904012,17.48175464538829,1.3344386294613906
2,0.2144711364926368,1.5894391587149226,34.354428470505056,1.413467903630654
3,0.20786678045713441,1.5827268022222427,62.66559544195261,1.5044440047983871
4,0.19742154151446722,1.5413052876191915,97.59316222728022,1.6518533364679133
0,0.23755887729349742,1.4901884092390112,8.836667609365463,1.2526510747445496
1,0.2226048519182807,1.558724416788901,17.765735905276717,1.3362178560591995
2,0.21601476396352023,1.6309180108801116,36.517283417545165,1.415333266982162
3,0.21385298074715967,1.7054978952049629,75.83974900021374,1.4934860019480356
4,0.21301470243562975,1.7758751152111585,157.13454427987648,1.5705632702650065
0,0.2375574210237548,1.4902157447139333,8.837007259288459,1.252658539133368
1,0.2226061171004585,1.5588412818156034,17.76870424150002,1.3362361479236677
2,0.21603134990953188,1.6313832020562644,36.542776070055176,1.4153561578022353
3,0.21393447646108363,1.7072974818813234,76.05607381523029,1.4933815129976646
4,0.21335394753869588,1.7827382119518693,158.9383552813524,1.5694629489947962
0,0.23755740625757624,1.4902160206143167,8.837010688343081,1.252658616511174
1,0.22260612227032206,1.5588424319127836,17.768733794282774,1.3362363194745766
2,0.2160315124147381,1.631387135809583,36.5429915327356,1.4153556664518718
3,0.21393542648429034,1.7073100482924009,76.05754637143664,1.4933748068908492
4,0.21335767027739314,1.782750126747102,158.9406673750676,1.5693932433539792
