,L2,H1,H2,Energy
0,0.49166777662977396,2.6865361909483805,12.462261838713873,10.019094734383618
1,0.49120332879520556,2.6806571806718242,12.418940832703054,9.9813764910916
2,0.4922154330249265,2.6813597401375575,12.412088443197003,9.973937732405824
3,0.4926590001780858,2.6821290337292694,12.41256907780513,9.973727612040227
4,0.4927923270719743,2.6824099017058476,12.413060386403357,9.973965308666829
5,0.4928276475228488,2.6824887111882436,12.413220428043218,9.974054106487474
6,0.49283662108194204,2.6825090523067048,12.413263230633428,9.974078515586728
0,0.3062760336366043,1.9943179996727842,10.96858669315152,1.9117689883787783
1,0.21053214693464098,1.4747937774033246,10.405366252511282,1.5478723195428277
2,0.21728947761602013,1.359593086104573,10.833902673242015,1.4840764655149052
3,0.23058848161512768,1.3661272146896697,11.0352842998607,1.4914336061956186
4,0.23576315071049705,1.3761788046601968,11.082592322771177,1.4975621848922325
5,0.23723182043788793,1.3796199198166437,11.093267516059617,1.4995332826723704
6,0.23761172298244182,1.3805513858952616,11.095830045466323,1.5000591546303896
0,0.2556627460228905,1.872057807380687,11.407130882887017,1.6192049765972807
1,0.077816866488778,1.067723486143228,13.015813662766742,0.9970911701156383
2,0.027678852608224554,0.6820098504571812,17.65783783659559,0.6759932901497672
3,0.013664198116717853,0.4739491483103255,23.576716675964647,0.515010700974665
4,0.01503491203688192,0.36200039984439,29.005694459261605,0.4499235164630221
5,0.01994961366786001,0.329536202755301,31.64525988608811,0.4403536205413567
6,0.022828150915565396,0.3330771774406253,32.043327488556585,0.44363099073341383
0,0.2550536070961276,1.8710430046720277,11.41736987743786,1.6160175944074626
1,0.07632065026778935,1.0648144951656013,13.09338056328336,0.988567027470831
2,0.025772387836428698,0.6781323096415086,18.061386256202727,0.6525914840811982
3,0.009067423056542645,0.4638265717469875,25.401597177326224,0.4554423956116016
4,0.003212704992428248,0.3240230244666005,35.65940382838075,0.3227504457280858
5,0.0011944728996696415,0.22802782558000104,49.705027566698604,0.23216662850543843
6,0.0007643262969335456,0.1618223207412724,67.54837960810883,0.17458701463017332
0,0.25504750523199066,1.8710329203889793,11.4174733110433,1.6159856971351405
1,0.0763058975217303,1.0647862628304667,13.094172223629984,0.9884810972710398
2,0.025757354874350397,0.6781030039968121,18.06582060643481,0.6523479663923543
3,0.009051025565379067,0.4637983711784174,25.42664531383742,0.454754197099245
4,0.0031888285561505964,0.32398332328729085,35.79983471098913,0.3208141100545991
5,0.0011245832689974315,0.22787041343605915,50.460899827251566,0.2268014662002671
6,0.00039724435470478886,0.16071917205079234,71.19173151502041,0.16047920284988393
0,0.255047444212303,1.8710328195526056,11.417474345484559,1.615985378160085
1,0.07630575001640873,1.0647859805956958,13.09418014187442,0.9884802378989237
2,0.025757205002373454,0.6781027120132571,18.065864996935918,0.6523455301837474
3,0.009050866109835116,0.4637981005361627,25.426896985920237,0.4547473029431004
4,0.0031886334757127805,0.3239830467263125,35.801266091874616,0.3207946094256538
5,0.0011243218261449397,0.22787008542451317,50.46901933511123,0.2267463202063374
6,0.00039684390469058316,0.1607186282498908,71.23763211811226,0.16032335989615493
