,L2,H1,H2,Energy
0,0.0002939372690038,0.0021853592994368187,0.025184702321828796,0.023076985434819206
1,0.00013659718028137164,0.0009747744585764483,0.015535880870446328,0.014585210354590305
2,4.627300239999426e-05,0.00032711929205520116,0.008374991212803438,0.008052770771056445
3,1.2869895218021659e-05,9.249313657692885e-05,0.004255971022560877,0.004164239182328731
4,3.323429431609839e-06,2.407642099691375e-05,0.0021262246948216684,0.0021022507109770007
5,8.381353567837585e-07,6.086773522398014e-06,0.0010598402166218117,0.0010537665144833854
0,0.09161313396368778,0.7224355381329415,4.676042296968154,0.632060128660421
1,0.024640985911621324,0.3898842800863612,6.125486971443755,0.36971932295043247
2,0.008456120300881565,0.20193399497032363,8.850032363020574,0.21192604494245554
3,0.005885703681165073,0.1014268313869894,9.493607934344109,0.13397542188914768
4,0.003956603152810337,0.05009066385832756,7.821412202553057,0.09037530305873617
5,0.0017839826758926209,0.022281202070738026,5.386699010392396,0.05742676941239409
0,0.10431957609047664,0.7768226814142487,5.003958064964336,0.672503238175737
1,0.032886723162401384,0.46209423241194225,5.874396477092788,0.4292078504947814
2,0.011369174465070141,0.30242386998349713,8.126283269959426,0.29105574708478676
3,0.004007596963848531,0.2083395563156144,11.442249117127337,0.20433504745826622
4,0.0014031106379900563,0.1457607711374785,16.113523726063068,0.14436649140095986
5,0.0004930578957180375,0.10255841421945161,22.69332310851227,0.10209035403986721
0,0.10445334520434006,0.7772718399117644,5.005733705203021,0.6728184947207116
1,0.03298365739069227,0.4623880028245237,5.876943805133736,0.42940434546796874
2,0.01143670299125196,0.30261985364999483,8.130152130976551,0.29118315076395207
3,0.004053399228690639,0.20847333801641432,11.448030029849965,0.2044199390967142
4,0.0014323591671882804,0.14585139806411587,16.12235169607148,0.14441903978063572
5,0.0005055885109282498,0.10261718501339538,22.729434587512586,0.10211159900939522
0,0.10445468356711832,0.7772763324620209,5.005751461864795,0.6728216488949039
1,0.032984628157974,0.4623909426908019,5.876969255989819,0.42940631453283135
2,0.011437382094903107,0.30262181842530733,8.130190644962017,0.2911844363304148
3,0.004053868982385868,0.20847468895540106,11.448086750659131,0.2044208199730461
4,0.0014326872211823968,0.14585234161982402,16.12243359234285,0.14441965439873
5,0.000505818481756268,0.10261784790988561,22.729551825086496,0.10211202942838003
