,L2,H1,H2,Energy
0,0.25980941116782075,1.1877270776579296,13.808027078778618,12.654366966153278
1,0.07398848736152744,0.39477296877240786,6.915522017118012,6.528634683838126
2,0.024966784526983674,0.12431893003259444,3.689493064397807,3.566558208856728
3,0.0071778380457038415,0.03512739691517331,1.8779752915448256,1.8430598309826896
4,0.001909453281304314,0.009348610163068897,0.9430026128674581,0.9336836390453884
5,0.0004902808247982722,0.0024035650985958037,0.47157243743494454,0.46917277353451947
0,0.13207127875796157,0.9663811376064343,13.330951762335847,0.843422314884513
1,0.016714747154342326,0.26961125463560975,6.929958903056532,0.26151991621290593
2,0.002774433913274404,0.06806126506974995,3.6401311692321436,0.07442001520072687
3,0.0013309628399908414,0.016414626554124477,1.6998061051562827,0.022603043999959556
4,0.000706981411976626,0.004957600265159384,0.8166974485061466,0.009162964517952845
5,0.0002562684802302643,0.0016435302627617224,0.4389703335217234,0.004588024470089781
0,0.13182425650566848,0.9668221805211688,13.333268419589215,0.8349988397597454
1,0.016314819658882262,0.27265851256888324,6.99674210064597,0.2563445747967721
2,0.0019480774785346606,0.07239121025229732,3.8379969465445014,0.07044413923704063
3,0.00018915403175156486,0.018839097168248962,1.9953754111583264,0.018650990481810657
4,1.9836669502569684e-05,0.0047723323021743825,1.0077506237485128,0.00475355386980055
5,2.3371094087509657e-06,0.001196121960252935,0.5044955617215084,0.0011948453344955198
0,0.13182423184642178,0.9668222254100278,13.333268653944362,0.8349979936551806
1,0.016314782470731072,0.2726588462566558,6.996749224599591,0.2563440638741136
2,0.0019480312167497267,0.07239182033797717,3.838021605812441,0.07044378922187483
3,0.00018910803257788397,0.018839876776352328,1.9954361608864266,0.018650768848513636
4,1.9804585326532647e-05,0.004773185811681127,1.0078801614412898,0.004753381332197524
5,2.312309823360878e-06,0.0011970007687732982,0.5047594082034673,0.0011946885650759675
0,0.13182423184395586,0.9668222254145168,13.333268653967798,0.83499799357057
1,0.01631478246701227,0.2726588462900248,6.996749225311989,0.25634406382302133
2,0.00194803121212413,0.07239182039898788,3.8380216082784226,0.07044378918687381
3,0.0001891080279859438,0.018839876854329078,1.9954361669619747,0.01865076882635361
4,1.980458220321859e-05,0.004773185897150523,1.0078801743999477,0.004753381314957889
5,2.3123080918712616e-06,0.0011970008575375635,0.5047594346278469,0.0011946885494563048
